Provincia,Dia,Confirmados,Muertes,Recuperados,Total Confirmados,Total Muertes,Total Recuperados
Catamarca,1/22/20,0,0,0,0,0,0
Catamarca,1/23/20,0,0,0,0,0,0
Catamarca,1/24/20,0,0,0,0,0,0
Catamarca,1/25/20,0,0,0,0,0,0
Catamarca,1/26/20,0,0,0,0,0,0
Catamarca,1/27/20,0,0,0,0,0,0
Catamarca,1/28/20,0,0,0,0,0,0
Catamarca,1/29/20,0,0,0,0,0,0
Catamarca,1/30/20,0,0,0,0,0,0
Catamarca,1/31/20,0,0,0,0,0,0
Catamarca,2/1/20,0,0,0,0,0,0
Catamarca,2/2/20,0,0,0,0,0,0
Catamarca,2/3/20,0,0,0,0,0,0
Catamarca,2/4/20,0,0,0,0,0,0
Catamarca,2/5/20,0,0,0,0,0,0
Catamarca,2/6/20,0,0,0,0,0,0
Catamarca,2/7/20,0,0,0,0,0,0
Catamarca,2/8/20,0,0,0,0,0,0
Catamarca,2/9/20,0,0,0,0,0,0
Catamarca,2/10/20,0,0,0,0,0,0
Catamarca,2/11/20,0,0,0,0,0,0
Catamarca,2/12/20,0,0,0,0,0,0
Catamarca,2/13/20,0,0,0,0,0,0
Catamarca,2/14/20,0,0,0,0,0,0
Catamarca,2/15/20,0,0,0,0,0,0
Catamarca,2/16/20,0,0,0,0,0,0
Catamarca,2/17/20,0,0,0,0,0,0
Catamarca,2/18/20,0,0,0,0,0,0
Catamarca,2/19/20,0,0,0,0,0,0
Catamarca,2/20/20,0,0,0,0,0,0
Catamarca,2/21/20,0,0,0,0,0,0
Catamarca,2/22/20,0,0,0,0,0,0
Catamarca,2/23/20,0,0,0,0,0,0
Catamarca,2/24/20,0,0,0,0,0,0
Catamarca,2/25/20,0,0,0,0,0,0
Catamarca,2/26/20,0,0,0,0,0,0
Catamarca,2/27/20,0,0,0,0,0,0
Catamarca,2/28/20,0,0,0,0,0,0
Catamarca,2/29/20,0,0,0,0,0,0
Catamarca,3/1/20,0,0,0,0,0,0
Catamarca,3/2/20,0,0,0,0,0,0
Catamarca,3/3/20,0,0,0,0,0,0
Catamarca,3/4/20,0,0,0,0,0,0
Catamarca,3/5/20,0,0,0,0,0,0
Catamarca,3/6/20,0,0,0,0,0,0
Catamarca,3/7/20,0,0,0,0,0,0
Catamarca,3/8/20,0,0,0,0,0,0
Catamarca,3/9/20,0,0,0,0,0,0
Catamarca,3/10/20,0,0,0,0,0,0
Catamarca,3/11/20,0,0,0,0,0,0
Catamarca,3/12/20,0,0,0,0,0,0
Catamarca,3/13/20,0,0,0,0,0,0
Catamarca,3/14/20,0,0,0,0,0,0
Catamarca,3/15/20,0,0,0,0,0,0
Catamarca,3/16/20,0,0,0,0,0,0
Catamarca,3/17/20,0,0,0,0,0,0
Catamarca,3/18/20,0,0,0,0,0,0
Catamarca,3/19/20,0,0,0,0,0,0
Catamarca,3/20/20,0,0,0,0,0,0
Catamarca,3/21/20,0,0,0,0,0,0
Catamarca,3/22/20,0,0,0,0,0,0
Catamarca,3/23/20,0,0,0,0,0,0
Catamarca,3/24/20,0,0,0,0,0,0
Catamarca,3/25/20,0,0,0,0,0,0
Catamarca,3/26/20,0,0,0,0,0,0
Catamarca,3/27/20,0,0,0,0,0,0
Catamarca,3/28/20,0,0,0,0,0,0
Catamarca,3/29/20,0,0,0,0,0,0
Catamarca,3/30/20,0,0,0,0,0,0
Catamarca,3/31/20,0,0,0,0,0,0
Catamarca,4/1/20,0,0,0,0,0,0
Catamarca,4/2/20,0,0,0,0,0,0
Catamarca,4/3/20,0,0,0,0,0,0
Catamarca,4/4/20,0,0,0,0,0,0
Catamarca,4/5/20,0,0,0,0,0,0
Catamarca,4/6/20,0,0,0,0,0,0
Catamarca,4/7/20,0,0,0,0,0,0
Catamarca,4/8/20,0,0,0,0,0,0
Catamarca,4/9/20,0,0,0,0,0,0
Catamarca,4/10/20,0,0,0,0,0,0
Catamarca,4/11/20,0,0,0,0,0,0
Catamarca,4/12/20,0,0,0,0,0,0
Catamarca,4/13/20,0,0,0,0,0,0
Catamarca,4/14/20,0,0,0,0,0,0
Catamarca,4/15/20,0,0,0,0,0,0
Catamarca,4/16/20,0,0,0,0,0,0
Catamarca,4/17/20,0,0,0,0,0,0
Catamarca,4/18/20,0,0,0,0,0,0
Catamarca,4/19/20,0,0,0,0,0,0
Catamarca,4/20/20,0,0,0,0,0,0
Chaco,1/22/20,0,0,0,0,0,0
Chaco,1/23/20,0,0,0,0,0,0
Chaco,1/24/20,0,0,0,0,0,0
Chaco,1/25/20,0,0,0,0,0,0
Chaco,1/26/20,0,0,0,0,0,0
Chaco,1/27/20,0,0,0,0,0,0
Chaco,1/28/20,0,0,0,0,0,0
Chaco,1/29/20,0,0,0,0,0,0
Chaco,1/30/20,0,0,0,0,0,0
Chaco,1/31/20,0,0,0,0,0,0
Chaco,2/1/20,0,0,0,0,0,0
Chaco,2/2/20,0,0,0,0,0,0
Chaco,2/3/20,0,0,0,0,0,0
Chaco,2/4/20,0,0,0,0,0,0
Chaco,2/5/20,0,0,0,0,0,0
Chaco,2/6/20,0,0,0,0,0,0
Chaco,2/7/20,0,0,0,0,0,0
Chaco,2/8/20,0,0,0,0,0,0
Chaco,2/9/20,0,0,0,0,0,0
Chaco,2/10/20,0,0,0,0,0,0
Chaco,2/11/20,0,0,0,0,0,0
Chaco,2/12/20,0,0,0,0,0,0
Chaco,2/13/20,0,0,0,0,0,0
Chaco,2/14/20,0,0,0,0,0,0
Chaco,2/15/20,0,0,0,0,0,0
Chaco,2/16/20,0,0,0,0,0,0
Chaco,2/17/20,0,0,0,0,0,0
Chaco,2/18/20,0,0,0,0,0,0
Chaco,2/19/20,0,0,0,0,0,0
Chaco,2/20/20,0,0,0,0,0,0
Chaco,2/21/20,0,0,0,0,0,0
Chaco,2/22/20,0,0,0,0,0,0
Chaco,2/23/20,0,0,0,0,0,0
Chaco,2/24/20,0,0,0,0,0,0
Chaco,2/25/20,0,0,0,0,0,0
Chaco,2/26/20,0,0,0,0,0,0
Chaco,2/27/20,0,0,0,0,0,0
Chaco,2/28/20,0,0,0,0,0,0
Chaco,2/29/20,0,0,0,0,0,0
Chaco,3/1/20,0,0,0,0,0,0
Chaco,3/2/20,0,0,0,0,0,0
Chaco,3/3/20,0,0,0,0,0,0
Chaco,3/4/20,0,0,0,0,0,0
Chaco,3/5/20,0,0,0,0,0,0
Chaco,3/6/20,0,0,0,0,0,0
Chaco,3/7/20,0,0,0,0,0,0
Chaco,3/8/20,0,0,0,0,0,0
Chaco,3/9/20,2,0,0,2,0,0
Chaco,3/10/20,0,0,0,2,0,0
Chaco,3/11/20,0,0,0,2,0,0
Chaco,3/12/20,2,0,0,4,0,0
Chaco,3/13/20,0,1,0,4,1,0
Chaco,3/14/20,2,0,0,6,1,0
Chaco,3/15/20,2,0,0,8,1,0
Chaco,3/16/20,3,0,0,11,1,0
Chaco,3/17/20,1,0,0,12,1,0
Chaco,3/18/20,1,0,0,13,1,0
Chaco,3/19/20,2,0,0,15,1,0
Chaco,3/20/20,1,0,0,16,1,0
Chaco,3/21/20,5,0,0,21,1,0
Chaco,3/22/20,7,0,0,28,1,0
Chaco,3/23/20,4,0,0,32,1,0
Chaco,3/24/20,9,1,0,41,2,0
Chaco,3/25/20,12,1,0,53,3,0
Chaco,3/26/20,3,1,0,56,4,0
Chaco,3/27/20,3,0,0,59,4,0
Chaco,3/28/20,5,0,0,64,4,0
Chaco,3/29/20,4,0,3,68,4,3
Chaco,3/30/20,12,0,0,80,4,3
Chaco,3/31/20,3,1,0,83,5,3
Chaco,4/1/20,12,0,0,95,5,3
Chaco,4/2/20,3,1,0,98,6,3
Chaco,4/3/20,8,1,4,106,7,7
Chaco,4/4/20,8,0,2,114,7,9
Chaco,4/5/20,0,0,0,114,7,9
Chaco,4/6/20,4,0,0,118,7,9
Chaco,4/7/20,4,0,0,122,7,9
Chaco,4/8/20,4,0,0,126,7,9
Chaco,4/9/20,6,1,12,132,8,21
Chaco,4/10/20,5,0,14,137,8,35
Chaco,4/11/20,0,0,2,137,8,37
Chaco,4/12/20,1,0,11,138,8,48
Chaco,4/13/20,3,0,0,141,8,48
Chaco,4/14/20,31,0,8,172,8,56
Chaco,4/15/20,7,0,0,179,8,56
Chaco,4/16/20,11,0,4,190,8,60
Chaco,4/17/20,22,0,6,212,8,66
Chaco,4/18/20,24,0,0,236,8,66
Chaco,4/19/20,5,0,0,241,8,66
Chaco,4/20/20,5,1,0,246,9,66
Chubut,1/22/20,0,0,0,0,0,0
Chubut,1/23/20,0,0,0,0,0,0
Chubut,1/24/20,0,0,0,0,0,0
Chubut,1/25/20,0,0,0,0,0,0
Chubut,1/26/20,0,0,0,0,0,0
Chubut,1/27/20,0,0,0,0,0,0
Chubut,1/28/20,0,0,0,0,0,0
Chubut,1/29/20,0,0,0,0,0,0
Chubut,1/30/20,0,0,0,0,0,0
Chubut,1/31/20,0,0,0,0,0,0
Chubut,2/1/20,0,0,0,0,0,0
Chubut,2/2/20,0,0,0,0,0,0
Chubut,2/3/20,0,0,0,0,0,0
Chubut,2/4/20,0,0,0,0,0,0
Chubut,2/5/20,0,0,0,0,0,0
Chubut,2/6/20,0,0,0,0,0,0
Chubut,2/7/20,0,0,0,0,0,0
Chubut,2/8/20,0,0,0,0,0,0
Chubut,2/9/20,0,0,0,0,0,0
Chubut,2/10/20,0,0,0,0,0,0
Chubut,2/11/20,0,0,0,0,0,0
Chubut,2/12/20,0,0,0,0,0,0
Chubut,2/13/20,0,0,0,0,0,0
Chubut,2/14/20,0,0,0,0,0,0
Chubut,2/15/20,0,0,0,0,0,0
Chubut,2/16/20,0,0,0,0,0,0
Chubut,2/17/20,0,0,0,0,0,0
Chubut,2/18/20,0,0,0,0,0,0
Chubut,2/19/20,0,0,0,0,0,0
Chubut,2/20/20,0,0,0,0,0,0
Chubut,2/21/20,0,0,0,0,0,0
Chubut,2/22/20,0,0,0,0,0,0
Chubut,2/23/20,0,0,0,0,0,0
Chubut,2/24/20,0,0,0,0,0,0
Chubut,2/25/20,0,0,0,0,0,0
Chubut,2/26/20,0,0,0,0,0,0
Chubut,2/27/20,0,0,0,0,0,0
Chubut,2/28/20,0,0,0,0,0,0
Chubut,2/29/20,0,0,0,0,0,0
Chubut,3/1/20,0,0,0,0,0,0
Chubut,3/2/20,0,0,0,0,0,0
Chubut,3/3/20,0,0,0,0,0,0
Chubut,3/4/20,0,0,0,0,0,0
Chubut,3/5/20,0,0,0,0,0,0
Chubut,3/6/20,0,0,0,0,0,0
Chubut,3/7/20,0,0,0,0,0,0
Chubut,3/8/20,0,0,0,0,0,0
Chubut,3/9/20,0,0,0,0,0,0
Chubut,3/10/20,0,0,0,0,0,0
Chubut,3/11/20,0,0,0,0,0,0
Chubut,3/12/20,0,0,0,0,0,0
Chubut,3/13/20,0,0,0,0,0,0
Chubut,3/14/20,0,0,0,0,0,0
Chubut,3/15/20,0,0,0,0,0,0
Chubut,3/16/20,0,0,0,0,0,0
Chubut,3/17/20,0,0,0,0,0,0
Chubut,3/18/20,0,0,0,0,0,0
Chubut,3/19/20,0,0,0,0,0,0
Chubut,3/20/20,0,0,0,0,0,0
Chubut,3/21/20,0,0,0,0,0,0
Chubut,3/22/20,0,0,0,0,0,0
Chubut,3/23/20,0,0,0,0,0,0
Chubut,3/24/20,0,0,0,0,0,0
Chubut,3/25/20,0,0,0,0,0,0
Chubut,3/26/20,0,0,0,0,0,0
Chubut,3/27/20,0,0,0,0,0,0
Chubut,3/28/20,0,0,0,0,0,0
Chubut,3/29/20,0,0,0,0,0,0
Chubut,3/30/20,0,0,0,0,0,0
Chubut,3/31/20,0,0,0,0,0,0
Chubut,4/1/20,0,0,0,0,0,0
Chubut,4/2/20,0,0,0,0,0,0
Chubut,4/3/20,0,0,0,0,0,0
Chubut,4/4/20,0,0,0,0,0,0
Chubut,4/5/20,0,0,0,0,0,0
Chubut,4/6/20,0,0,0,0,0,0
Chubut,4/7/20,0,0,0,0,0,0
Chubut,4/8/20,0,0,0,0,0,0
Chubut,4/9/20,0,0,0,0,0,0
Chubut,4/10/20,0,0,0,0,0,0
Chubut,4/11/20,0,0,0,0,0,0
Chubut,4/12/20,0,0,0,0,0,0
Chubut,4/13/20,0,0,0,0,0,0
Chubut,4/14/20,0,0,0,0,0,0
Chubut,4/15/20,1,0,0,1,0,0
Chubut,4/16/20,0,0,0,1,0,0
Chubut,4/17/20,0,0,0,1,0,0
Chubut,4/18/20,0,0,0,1,0,0
Chubut,4/19/20,1,0,0,2,0,0
Chubut,4/20/20,0,0,0,2,0,0
Ciudad Autónoma de Buenos Aires,1/22/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/23/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/24/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/25/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/26/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/27/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/28/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/29/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/30/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,1/31/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/1/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/2/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/3/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/4/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/5/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/6/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/7/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/8/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/9/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/10/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/11/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/12/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/13/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/14/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/15/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/16/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/17/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/18/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/19/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/20/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/21/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/22/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/23/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/24/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/25/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/26/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/27/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/28/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,2/29/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,3/1/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,3/2/20,0,0,0,0,0,0
Ciudad Autónoma de Buenos Aires,3/3/20,1,0,0,1,0,0
Ciudad Autónoma de Buenos Aires,3/4/20,0,0,0,1,0,0
Ciudad Autónoma de Buenos Aires,3/5/20,1,0,0,2,0,0
Ciudad Autónoma de Buenos Aires,3/6/20,4,0,0,6,0,0
Ciudad Autónoma de Buenos Aires,3/7/20,1,1,1,7,1,1
Ciudad Autónoma de Buenos Aires,3/8/20,2,0,0,9,1,1
Ciudad Autónoma de Buenos Aires,3/9/20,1,0,0,10,1,1
Ciudad Autónoma de Buenos Aires,3/10/20,1,0,0,11,1,1
Ciudad Autónoma de Buenos Aires,3/11/20,1,0,0,12,1,1
Ciudad Autónoma de Buenos Aires,3/12/20,3,0,1,15,1,2
Ciudad Autónoma de Buenos Aires,3/13/20,2,0,3,17,1,5
Ciudad Autónoma de Buenos Aires,3/14/20,9,0,7,26,1,12
Ciudad Autónoma de Buenos Aires,3/15/20,6,0,0,32,1,12
Ciudad Autónoma de Buenos Aires,3/16/20,5,0,0,37,1,12
Ciudad Autónoma de Buenos Aires,3/17/20,4,0,7,41,1,19
Ciudad Autónoma de Buenos Aires,3/18/20,10,1,4,51,2,23
Ciudad Autónoma de Buenos Aires,3/19/20,8,0,6,59,2,29
Ciudad Autónoma de Buenos Aires,3/20/20,9,0,4,68,2,33
Ciudad Autónoma de Buenos Aires,3/21/20,29,0,2,97,2,35
Ciudad Autónoma de Buenos Aires,3/22/20,12,0,11,109,2,46
Ciudad Autónoma de Buenos Aires,3/23/20,11,0,5,120,2,51
Ciudad Autónoma de Buenos Aires,3/24/20,30,0,0,150,2,51
Ciudad Autónoma de Buenos Aires,3/25/20,21,1,10,171,3,61
Ciudad Autónoma de Buenos Aires,3/26/20,30,1,4,201,4,65
Ciudad Autónoma de Buenos Aires,3/27/20,43,1,9,244,5,74
Ciudad Autónoma de Buenos Aires,3/28/20,18,1,13,262,6,87
Ciudad Autónoma de Buenos Aires,3/29/20,13,0,0,275,6,87
Ciudad Autónoma de Buenos Aires,3/30/20,34,0,0,309,6,87
Ciudad Autónoma de Buenos Aires,3/31/20,19,0,0,328,6,87
Ciudad Autónoma de Buenos Aires,4/1/20,10,1,0,338,7,87
Ciudad Autónoma de Buenos Aires,4/2/20,24,0,0,362,7,87
Ciudad Autónoma de Buenos Aires,4/3/20,28,0,0,390,7,87
Ciudad Autónoma de Buenos Aires,4/4/20,34,0,0,424,7,87
Ciudad Autónoma de Buenos Aires,4/5/20,32,1,0,456,8,87
Ciudad Autónoma de Buenos Aires,4/6/20,17,4,12,473,12,99
Ciudad Autónoma de Buenos Aires,4/7/20,24,2,0,497,14,99
Ciudad Autónoma de Buenos Aires,4/8/20,24,2,19,521,16,118
Ciudad Autónoma de Buenos Aires,4/9/20,23,5,0,544,21,118
Ciudad Autónoma de Buenos Aires,4/10/20,11,1,0,555,22,118
Ciudad Autónoma de Buenos Aires,4/11/20,46,3,0,601,25,118
Ciudad Autónoma de Buenos Aires,4/12/20,8,1,0,609,26,118
Ciudad Autónoma de Buenos Aires,4/13/20,29,1,12,638,27,130
Ciudad Autónoma de Buenos Aires,4/14/20,22,1,14,660,28,144
Ciudad Autónoma de Buenos Aires,4/15/20,30,1,12,690,29,156
Ciudad Autónoma de Buenos Aires,4/16/20,15,3,0,705,32,156
Ciudad Autónoma de Buenos Aires,4/17/20,14,1,0,719,33,156
Ciudad Autónoma de Buenos Aires,4/18/20,14,1,0,733,34,156
Ciudad Autónoma de Buenos Aires,4/19/20,15,0,0,748,34,156
Ciudad Autónoma de Buenos Aires,4/20/20,22,1,8,770,35,164
Corrientes,1/22/20,0,0,0,0,0,0
Corrientes,1/23/20,0,0,0,0,0,0
Corrientes,1/24/20,0,0,0,0,0,0
Corrientes,1/25/20,0,0,0,0,0,0
Corrientes,1/26/20,0,0,0,0,0,0
Corrientes,1/27/20,0,0,0,0,0,0
Corrientes,1/28/20,0,0,0,0,0,0
Corrientes,1/29/20,0,0,0,0,0,0
Corrientes,1/30/20,0,0,0,0,0,0
Corrientes,1/31/20,0,0,0,0,0,0
Corrientes,2/1/20,0,0,0,0,0,0
Corrientes,2/2/20,0,0,0,0,0,0
Corrientes,2/3/20,0,0,0,0,0,0
Corrientes,2/4/20,0,0,0,0,0,0
Corrientes,2/5/20,0,0,0,0,0,0
Corrientes,2/6/20,0,0,0,0,0,0
Corrientes,2/7/20,0,0,0,0,0,0
Corrientes,2/8/20,0,0,0,0,0,0
Corrientes,2/9/20,0,0,0,0,0,0
Corrientes,2/10/20,0,0,0,0,0,0
Corrientes,2/11/20,0,0,0,0,0,0
Corrientes,2/12/20,0,0,0,0,0,0
Corrientes,2/13/20,0,0,0,0,0,0
Corrientes,2/14/20,0,0,0,0,0,0
Corrientes,2/15/20,0,0,0,0,0,0
Corrientes,2/16/20,0,0,0,0,0,0
Corrientes,2/17/20,0,0,0,0,0,0
Corrientes,2/18/20,0,0,0,0,0,0
Corrientes,2/19/20,0,0,0,0,0,0
Corrientes,2/20/20,0,0,0,0,0,0
Corrientes,2/21/20,0,0,0,0,0,0
Corrientes,2/22/20,0,0,0,0,0,0
Corrientes,2/23/20,0,0,0,0,0,0
Corrientes,2/24/20,0,0,0,0,0,0
Corrientes,2/25/20,0,0,0,0,0,0
Corrientes,2/26/20,0,0,0,0,0,0
Corrientes,2/27/20,0,0,0,0,0,0
Corrientes,2/28/20,0,0,0,0,0,0
Corrientes,2/29/20,0,0,0,0,0,0
Corrientes,3/1/20,0,0,0,0,0,0
Corrientes,3/2/20,0,0,0,0,0,0
Corrientes,3/3/20,0,0,0,0,0,0
Corrientes,3/4/20,0,0,0,0,0,0
Corrientes,3/5/20,0,0,0,0,0,0
Corrientes,3/6/20,0,0,0,0,0,0
Corrientes,3/7/20,0,0,0,0,0,0
Corrientes,3/8/20,0,0,0,0,0,0
Corrientes,3/9/20,0,0,0,0,0,0
Corrientes,3/10/20,0,0,0,0,0,0
Corrientes,3/11/20,0,0,0,0,0,0
Corrientes,3/12/20,0,0,0,0,0,0
Corrientes,3/13/20,0,0,0,0,0,0
Corrientes,3/14/20,0,0,0,0,0,0
Corrientes,3/15/20,0,0,0,0,0,0
Corrientes,3/16/20,0,0,0,0,0,0
Corrientes,3/17/20,0,0,0,0,0,0
Corrientes,3/18/20,0,0,0,0,0,0
Corrientes,3/19/20,0,0,0,0,0,0
Corrientes,3/20/20,1,0,0,1,0,0
