Provincia,Dia,Confirmados,Muertes,Recuperados,Total Confirmados,Total Muertes,Total Recuperados
Santa Fe,3/6/20,0,0,0,0,0,0
Santa Fe,3/7/20,0,0,0,0,0,0
Santa Fe,3/8/20,0,0,0,0,0,0
Santa Fe,3/9/20,0,0,0,0,0,0
Santa Fe,3/10/20,0,0,0,0,0,0
Santa Fe,3/11/20,0,0,0,0,0,0
Santa Fe,3/12/20,0,0,0,0,0,0
Santa Fe,3/13/20,0,0,0,0,0,0
Santa Fe,3/14/20,1,0,0,1,0,0
Santa Fe,3/15/20,0,0,0,1,0,0
Santa Fe,3/16/20,0,0,0,1,0,0
Santa Fe,3/17/20,0,0,0,1,0,0
Santa Fe,3/18/20,0,0,0,1,0,0
Santa Fe,3/19/20,1,0,0,2,0,0
Santa Fe,3/20/20,0,0,0,2,0,0
Santa Fe,3/21/20,2,0,0,4,0,0
Santa Fe,3/22/20,0,0,0,4,0,0
Santa Fe,3/23/20,13,0,0,17,0,0
Santa Fe,3/24/20,3,0,0,20,0,0
Santa Fe,3/25/20,22,0,0,42,0,0
Santa Fe,3/26/20,12,0,0,54,0,0
Santa Fe,3/27/20,9,0,0,63,0,0
Santa Fe,3/28/20,13,0,0,76,0,0
Santa Fe,3/29/20,13,0,0,89,0,0
Santa Fe,3/30/20,21,0,0,110,0,0
Santa Fe,3/31/20,22,0,0,132,0,0
Santa Fe,4/1/20,11,1,0,143,1,0
Santa Fe,4/2/20,8,0,0,151,1,0
Santa Fe,4/3/20,8,0,0,159,1,0
Santa Fe,4/4/20,5,0,5,164,1,5
Santa Fe,4/5/20,11,0,4,175,1,9
Santa Fe,4/6/20,8,0,3,183,1,12
Santa Fe,4/7/20,3,0,1,186,1,13
Santa Fe,4/8/20,3,0,3,189,1,16
Santa Fe,4/9/20,7,1,6,196,2,22
Santa Fe,4/10/20,1,0,0,197,2,22
Santa Fe,4/11/20,3,0,2,200,2,24
Santa Fe,4/12/20,3,0,0,203,2,24
Santa Fe,4/13/20,2,0,1,205,2,25
Santa Fe,4/14/20,2,0,2,207,2,27
Santa Fe,4/15/20,2,0,0,209,2,27
Santa Fe,4/16/20,3,0,0,212,2,27
Santa Fe,4/17/20,6,0,0,218,2,27
Santa Fe,4/18/20,3,0,1,221,2,28
Santa Fe,4/19/20,1,0,51,222,2,79
Santa Fe,4/20/20,2,0,2,224,2,81
Santiago del Estero,1/22/20,0,0,0,0,0,0
Santiago del Estero,1/23/20,0,0,0,0,0,0
Santiago del Estero,1/24/20,0,0,0,0,0,0
Santiago del Estero,1/25/20,0,0,0,0,0,0
Santiago del Estero,1/26/20,0,0,0,0,0,0
Santiago del Estero,1/27/20,0,0,0,0,0,0
Santiago del Estero,1/28/20,0,0,0,0,0,0
Santiago del Estero,1/29/20,0,0,0,0,0,0
Santiago del Estero,1/30/20,0,0,0,0,0,0
Santiago del Estero,1/31/20,0,0,0,0,0,0
Santiago del Estero,2/1/20,0,0,0,0,0,0
Santiago del Estero,2/2/20,0,0,0,0,0,0
Santiago del Estero,2/3/20,0,0,0,0,0,0
Santiago del Estero,2/4/20,0,0,0,0,0,0
Santiago del Estero,2/5/20,0,0,0,0,0,0
Santiago del Estero,2/6/20,0,0,0,0,0,0
Santiago del Estero,2/7/20,0,0,0,0,0,0
Santiago del Estero,2/8/20,0,0,0,0,0,0
Santiago del Estero,2/9/20,0,0,0,0,0,0
Santiago del Estero,2/10/20,0,0,0,0,0,0
Santiago del Estero,2/11/20,0,0,0,0,0,0
Santiago del Estero,2/12/20,0,0,0,0,0,0
Santiago del Estero,2/13/20,0,0,0,0,0,0
Santiago del Estero,2/14/20,0,0,0,0,0,0
Santiago del Estero,2/15/20,0,0,0,0,0,0
Santiago del Estero,2/16/20,0,0,0,0,0,0
Santiago del Estero,2/17/20,0,0,0,0,0,0
Santiago del Estero,2/18/20,0,0,0,0,0,0
Santiago del Estero,2/19/20,0,0,0,0,0,0
Santiago del Estero,2/20/20,0,0,0,0,0,0
Santiago del Estero,2/21/20,0,0,0,0,0,0
Santiago del Estero,2/22/20,0,0,0,0,0,0
Santiago del Estero,2/23/20,0,0,0,0,0,0
Santiago del Estero,2/24/20,0,0,0,0,0,0
Santiago del Estero,2/25/20,0,0,0,0,0,0
Santiago del Estero,2/26/20,0,0,0,0,0,0
Santiago del Estero,2/27/20,0,0,0,0,0,0
Santiago del Estero,2/28/20,0,0,0,0,0,0
Santiago del Estero,2/29/20,0,0,0,0,0,0
Santiago del Estero,3/1/20,0,0,0,0,0,0
Santiago del Estero,3/2/20,0,0,0,0,0,0
Santiago del Estero,3/3/20,0,0,0,0,0,0
Santiago del Estero,3/4/20,0,0,0,0,0,0
Santiago del Estero,3/5/20,0,0,0,0,0,0
Santiago del Estero,3/6/20,0,0,0,0,0,0
Santiago del Estero,3/7/20,0,0,0,0,0,0
Santiago del Estero,3/8/20,0,0,0,0,0,0
Santiago del Estero,3/9/20,0,0,0,0,0,0
Santiago del Estero,3/10/20,0,0,0,0,0,0
Santiago del Estero,3/11/20,0,0,0,0,0,0
Santiago del Estero,3/12/20,0,0,0,0,0,0
Santiago del Estero,3/13/20,0,0,0,0,0,0
Santiago del Estero,3/14/20,0,0,0,0,0,0
Santiago del Estero,3/15/20,0,0,0,0,0,0
Santiago del Estero,3/16/20,0,0,0,0,0,0
Santiago del Estero,3/17/20,0,0,0,0,0,0
Santiago del Estero,3/18/20,0,0,0,0,0,0
Santiago del Estero,3/19/20,0,0,0,0,0,0
Santiago del Estero,3/20/20,1,0,0,1,0,0
Santiago del Estero,3/21/20,0,0,0,1,0,0
Santiago del Estero,3/22/20,0,0,0,1,0,0
Santiago del Estero,3/23/20,0,0,0,1,0,0
Santiago del Estero,3/24/20,0,0,0,1,0,0
Santiago del Estero,3/25/20,0,0,0,1,0,0
Santiago del Estero,3/26/20,0,0,0,1,0,0
Santiago del Estero,3/27/20,1,0,0,2,0,0
Santiago del Estero,3/28/20,0,0,0,2,0,0
Santiago del Estero,3/29/20,0,0,0,2,0,0
Santiago del Estero,3/30/20,0,0,0,2,0,0
Santiago del Estero,3/31/20,0,0,0,2,0,0
Santiago del Estero,4/1/20,0,0,0,2,0,0
Santiago del Estero,4/2/20,1,0,0,3,0,0
Santiago del Estero,4/3/20,0,0,0,3,0,0
Santiago del Estero,4/4/20,1,0,0,4,0,0
Santiago del Estero,4/5/20,0,0,0,4,0,0
Santiago del Estero,4/6/20,6,0,0,10,0,0
Santiago del Estero,4/7/20,1,0,0,11,0,0
Santiago del Estero,4/8/20,1,0,0,12,0,0
Santiago del Estero,4/9/20,0,0,0,12,0,0
Santiago del Estero,4/10/20,0,0,0,12,0,0
Santiago del Estero,4/11/20,3,0,0,15,0,0
Santiago del Estero,4/12/20,0,0,0,15,0,0
Santiago del Estero,4/13/20,0,0,2,15,0,2
Santiago del Estero,4/14/20,0,0,1,15,0,3
Santiago del Estero,4/15/20,0,0,0,15,0,3
Santiago del Estero,4/16/20,0,0,0,15,0,3
Santiago del Estero,4/17/20,0,0,0,15,0,3
Santiago del Estero,4/18/20,0,0,0,15,0,3
Santiago del Estero,4/19/20,0,0,0,15,0,3
Santiago del Estero,4/20/20,0,0,0,15,0,3
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/22/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/23/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/24/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/25/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/26/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/27/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/28/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/29/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/30/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1/31/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/1/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/2/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/3/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/4/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/5/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/6/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/7/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/8/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/9/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/10/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/11/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/12/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/13/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/14/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/15/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/16/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/17/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/18/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/19/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/20/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/21/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/22/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/23/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/24/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/25/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/26/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/27/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/28/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2/29/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/1/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/2/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/3/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/4/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/5/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/6/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/7/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/8/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/9/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/10/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/11/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/12/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/13/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/14/20,0,0,0,0,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/15/20,2,0,0,2,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/16/20,0,0,0,2,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/17/20,0,0,0,2,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/18/20,0,0,0,2,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/19/20,0,0,0,2,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/20/20,1,0,0,3,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/21/20,3,0,0,6,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/22/20,0,0,0,6,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/23/20,0,0,0,6,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/24/20,4,0,0,10,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/25/20,1,0,0,11,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/26/20,3,0,0,14,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/27/20,0,0,0,14,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/28/20,4,0,0,18,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/29/20,4,0,0,22,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/30/20,11,0,0,33,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3/31/20,7,0,0,40,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/1/20,0,0,0,40,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/2/20,24,0,0,64,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/3/20,1,0,0,65,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/4/20,8,0,10,73,0,10
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/5/20,3,0,1,76,0,11
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/6/20,2,0,1,78,0,12
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/7/20,2,0,9,80,0,21
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/8/20,2,0,4,82,0,25
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/9/20,0,0,2,82,0,27
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/10/20,2,0,5,84,0,32
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/11/20,8,0,2,92,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/12/20,4,0,0,96,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/13/20,4,0,0,100,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/14/20,2,0,0,102,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/15/20,3,0,0,105,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/16/20,7,0,0,112,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/17/20,2,0,0,114,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/18/20,0,0,0,114,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/19/20,3,0,0,117,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/20/20,0,0,0,117,0,34
Tucumán,1/22/20,0,0,0,0,0,0
Tucumán,1/23/20,0,0,0,0,0,0
Tucumán,1/24/20,0,0,0,0,0,0
Tucumán,1/25/20,0,0,0,0,0,0
Tucumán,1/26/20,0,0,0,0,0,0
Tucumán,1/27/20,0,0,0,0,0,0
Tucumán,1/28/20,0,0,0,0,0,0
Tucumán,1/29/20,0,0,0,0,0,0
Tucumán,1/30/20,0,0,0,0,0,0
Tucumán,1/31/20,0,0,0,0,0,0
Tucumán,2/1/20,0,0,0,0,0,0
Tucumán,2/2/20,0,0,0,0,0,0
Tucumán,2/3/20,0,0,0,0,0,0
Tucumán,2/4/20,0,0,0,0,0,0
Tucumán,2/5/20,0,0,0,0,0,0
Tucumán,2/6/20,0,0,0,0,0,0
Tucumán,2/7/20,0,0,0,0,0,0
Tucumán,2/8/20,0,0,0,0,0,0
Tucumán,2/9/20,0,0,0,0,0,0
Tucumán,2/10/20,0,0,0,0,0,0
Tucumán,2/11/20,0,0,0,0,0,0
Tucumán,2/12/20,0,0,0,0,0,0
Tucumán,2/13/20,0,0,0,0,0,0
Tucumán,2/14/20,0,0,0,0,0,0
Tucumán,2/15/20,0,0,0,0,0,0
Tucumán,2/16/20,0,0,0,0,0,0
Tucumán,2/17/20,0,0,0,0,0,0
Tucumán,2/18/20,0,0,0,0,0,0
Tucumán,2/19/20,0,0,0,0,0,0
Tucumán,2/20/20,0,0,0,0,0,0
Tucumán,2/21/20,0,0,0,0,0,0
Tucumán,2/22/20,0,0,0,0,0,0
Tucumán,2/23/20,0,0,0,0,0,0
Tucumán,2/24/20,0,0,0,0,0,0
Tucumán,2/25/20,0,0,0,0,0,0
Tucumán,2/26/20,0,0,0,0,0,0
Tucumán,2/27/20,0,0,0,0,0,0
Tucumán,2/28/20,0,0,0,0,0,0
Tucumán,2/29/20,0,0,0,0,0,0
Tucumán,3/1/20,0,0,0,0,0,0
Tucumán,3/2/20,0,0,0,0,0,0
Tucumán,3/3/20,0,0,0,0,0,0
Tucumán,3/4/20,0,0,0,0,0,0
Tucumán,3/5/20,0,0,0,0,0,0
Tucumán,3/6/20,0,0,0,0,0,0
Tucumán,3/7/20,0,0,0,0,0,0
Tucumán,3/8/20,0,0,0,0,0,0
Tucumán,3/9/20,0,0,0,0,0,0
Tucumán,3/10/20,0,0,0,0,0,0
Tucumán,3/11/20,0,0,0,0,0,0
Tucumán,3/12/20,0,0,0,0,0,0
Tucumán,3/13/20,0,0,0,0,0,0
Tucumán,3/14/20,0,0,0,0,0,0
Tucumán,3/15/20,0,0,0,0,0,0
Tucumán,3/16/20,0,0,0,0,0,0
Tucumán,3/17/20,0,0,0,0,0,0
Tucumán,3/18/20,0,0,0,0,0,0
Tucumán,3/19/20,1,0,0,1,0,0
Tucumán,3/20/20,0,0,0,1,0,0
Tucumán,3/21/20,1,0,0,2,0,0
Tucumán,3/22/20,5,0,0,7,0,0
Tucumán,3/23/20,0,0,0,7,0,0
Tucumán,3/24/20,0,0,0,7,0,0
Tucumán,3/25/20,2,0,0,9,0,0
Tucumán,3/26/20,0,0,0,9,0,0
Tucumán,3/27/20,6,0,0,15,0,0
Tucumán,3/28/20,0,0,0,15,0,0
Tucumán,3/29/20,0,0,0,15,0,0
Tucumán,3/30/20,0,2,0,15,2,0
Tucumán,3/31/20,1,0,0,16,2,0
Tucumán,4/1/20,1,0,0,17,2,0
Tucumán,4/2/20,4,0,0,21,2,0
Tucumán,4/3/20,0,1,0,21,3,0
Tucumán,4/4/20,1,0,0,22,3,0
Tucumán,4/5/20,0,0,0,22,3,0
Tucumán,4/6/20,5,0,0,27,3,0
Tucumán,4/7/20,1,0,0,28,3,0
Tucumán,4/8/20,1,1,0,29,4,0
Tucumán,4/9/20,1,0,0,30,4,0
Tucumán,4/10/20,0,0,0,30,4,0
Tucumán,4/11/20,1,0,0,31,4,0
Tucumán,4/12/20,0,0,0,31,4,0
Tucumán,4/13/20,0,0,3,31,4,3
Tucumán,4/14/20,0,0,0,31,4,3
Tucumán,4/15/20,0,0,0,31,4,3
Tucumán,4/16/20,0,0,0,31,4,3
Tucumán,4/17/20,0,0,0,31,4,3
Tucumán,4/18/20,0,0,0,31,4,3
Tucumán,4/19/20,0,0,0,31,4,3
Tucumán,4/20/20,1,0,0,32,4,3
